930Kp.assemblyΩ6_45	UniRef100_D3QM98~K06877	32.7	2176	1267	63	5	2080	7	2084	3.00e-295	924
975Kp.assemblyΩ15_84	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
965Kp.assemblyΩ15_36	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
967Kp.assemblyΩ15_84	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
953Kp.assemblyΩ15_84	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
959Kp.assemblyΩ15_36	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
964Kp.assemblyΩ17_36	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
AMB201Kp.assemblyΩ15_84	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
954Kp.assemblyΩ15_36	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
937Kp.assemblyΩ15_84	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
966Kp.assemblyΩ24_6	UniRef100_B7NBX2~K04784	100.0	2035	1	0	1	2035	7	2041	0.0	4131
925Kp.assemblyΩ15_84	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
930Kp.assemblyΩ16_36	UniRef100_B7MWH0~K04784	99.9	2035	3	0	1	2035	7	2041	0.0	4127
975Kp.assemblyΩ11_122	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
965Kp.assemblyΩ10_61	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
967Kp.assemblyΩ12_122	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
953Kp.assemblyΩ10_122	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
959Kp.assemblyΩ10_122	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
964Kp.assemblyΩ12_61	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
AMB201Kp.assemblyΩ11_60	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
954Kp.assemblyΩ11_122	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
937Kp.assemblyΩ10_122	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
966Kp.assemblyΩ9_150	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
925Kp.assemblyΩ10_122	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
930Kp.assemblyΩ11_122	UniRef100_A0A1L5DWM1~K06894	98.6	1649	23	0	1	1649	1	1649	0.0	3200
975Kp.assemblyΩ14_13	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
965Kp.assemblyΩ14_13	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
967Kp.assemblyΩ14_146	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
953Kp.assemblyΩ14_13	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
959Kp.assemblyΩ14_147	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
964Kp.assemblyΩ15_147	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
AMB201Kp.assemblyΩ14_147	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
954Kp.assemblyΩ13_146	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
937Kp.assemblyΩ14_13	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
966Kp.assemblyΩ7_13	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
925Kp.assemblyΩ14_13	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
930Kp.assemblyΩ15_146	UniRef100_A0A1D3KEN5~K00265	99.9	1486	1	0	1	1486	1	1486	0.0	2959
975Kp.assemblyΩ2_167	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
965Kp.assemblyΩ2_167	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
967Kp.assemblyΩ3_167	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
953Kp.assemblyΩ1_222	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
959Kp.assemblyΩ2_197	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
964Kp.assemblyΩ11_24	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
AMB201Kp.assemblyΩ2_167	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
954Kp.assemblyΩ1_384	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
937Kp.assemblyΩ2_384	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
966Kp.assemblyΩ4_172	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
925Kp.assemblyΩ2_167	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
930Kp.assemblyΩ2_197	UniRef100_A0A060VG79~K03632	100	1482	0	0	1	1482	1	1482	0.0	2755
975Kp.assemblyΩ2_196	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
965Kp.assemblyΩ2_196	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
967Kp.assemblyΩ3_196	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
959Kp.assemblyΩ2_168	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
964Kp.assemblyΩ1_6	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
AMB201Kp.assemblyΩ2_196	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
954Kp.assemblyΩ1_355	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
937Kp.assemblyΩ2_355	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
966Kp.assemblyΩ4_143	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
925Kp.assemblyΩ2_196	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
930Kp.assemblyΩ2_168	UniRef100_A0A0H3GUY9~K03466	99.9	1424	1	0	1	1424	1	1424	0.0	2029
975Kp.assemblyΩ31_8	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
965Kp.assemblyΩ31_24	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
967Kp.assemblyΩ28_24	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
953Kp.assemblyΩ33_24	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
959Kp.assemblyΩ33_24	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
964Kp.assemblyΩ32_8	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
AMB201Kp.assemblyΩ30_24	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
954Kp.assemblyΩ32_24	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
937Kp.assemblyΩ31_8	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
966Kp.assemblyΩ37_8	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
925Kp.assemblyΩ32_24	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
930Kp.assemblyΩ32_8	UniRef100_A6TGP1~K03046	100	1407	0	0	1	1407	1	1407	0.0	2709
975Kp.assemblyΩ1_429	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
965Kp.assemblyΩ1_429	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
967Kp.assemblyΩ1_429	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
953Kp.assemblyΩ6_208	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
959Kp.assemblyΩ1_208	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
964Kp.assemblyΩ2_208	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
AMB201Kp.assemblyΩ1_429	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
954Kp.assemblyΩ2_208	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
937Kp.assemblyΩ1_208	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
966Kp.assemblyΩ1_161	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
925Kp.assemblyΩ1_208	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
930Kp.assemblyΩ1_429	UniRef100_A6TAM5~K00362	99.6	1355	6	0	1	1355	13	1367	0.0	2693
953Kp.assemblyΩ1_251	UniRef100_A0A0H3GUY9~K03466	94.9	1424	1	1	1	1352	1	1424	0.0	2025
975Kp.assemblyΩ4_69	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
965Kp.assemblyΩ4_69	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
967Kp.assemblyΩ5_169	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
953Kp.assemblyΩ12_70	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
959Kp.assemblyΩ12_70	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
964Kp.assemblyΩ6_69	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
AMB201Kp.assemblyΩ4_169	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
954Kp.assemblyΩ5_169	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
937Kp.assemblyΩ4_169	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
966Kp.assemblyΩ3_277	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
925Kp.assemblyΩ4_169	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
930Kp.assemblyΩ14_70	UniRef100_A0A0C7K892~K20543	99.9	1350	1	0	1	1350	1	1350	0.0	2560
975Kp.assemblyΩ31_7	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
965Kp.assemblyΩ31_25	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
967Kp.assemblyΩ28_25	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
953Kp.assemblyΩ33_25	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
959Kp.assemblyΩ33_25	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
964Kp.assemblyΩ32_7	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
AMB201Kp.assemblyΩ30_25	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
954Kp.assemblyΩ32_25	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
937Kp.assemblyΩ31_7	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
966Kp.assemblyΩ37_7	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
925Kp.assemblyΩ32_25	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
930Kp.assemblyΩ32_7	UniRef100_A6TGP0~K03043	100	1342	0	0	1	1342	1	1342	0.0	2630
975Kp.assemblyΩ27_15	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
965Kp.assemblyΩ27_28	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
967Kp.assemblyΩ25_28	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
953Kp.assemblyΩ29_28	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
959Kp.assemblyΩ29_28	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
964Kp.assemblyΩ28_28	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
AMB201Kp.assemblyΩ26_28	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
954Kp.assemblyΩ28_15	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
937Kp.assemblyΩ26_28	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
925Kp.assemblyΩ28_15	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
930Kp.assemblyΩ28_28	UniRef100_H6U1Z0~K12056	100	1322	0	0	1	1322	10	1331	0.0	2419
975Kp.assemblyΩ2_86	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
965Kp.assemblyΩ2_86	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
967Kp.assemblyΩ3_86	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
953Kp.assemblyΩ1_141	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
959Kp.assemblyΩ2_278	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
964Kp.assemblyΩ11_105	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
AMB201Kp.assemblyΩ2_86	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
954Kp.assemblyΩ1_465	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
937Kp.assemblyΩ2_465	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
966Kp.assemblyΩ4_252	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
925Kp.assemblyΩ2_86	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
930Kp.assemblyΩ2_278	UniRef100_A6T7A5~K13821	99.9	1320	1	0	1	1320	7	1326	0.0	2563
966Kp.assemblyΩ34_16	UniRef100_H6U1Z0~K12056	69.9	1330	372	9	1	1311	10	1330	0.0	1689
975Kp.assemblyΩ3_50	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
965Kp.assemblyΩ3_50	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
967Kp.assemblyΩ2_216	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
953Kp.assemblyΩ3_50	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
959Kp.assemblyΩ3_50	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
964Kp.assemblyΩ4_50	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
AMB201Kp.assemblyΩ3_216	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
954Kp.assemblyΩ4_216	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
937Kp.assemblyΩ3_50	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
966Kp.assemblyΩ2_129	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
925Kp.assemblyΩ3_216	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
930Kp.assemblyΩ3_50	UniRef100_A0A0C7KEB6~K03578	99.6	1300	5	0	1	1300	1	1300	0.0	2564
975Kp.assemblyΩ11_153	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
965Kp.assemblyΩ10_30	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
967Kp.assemblyΩ12_153	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
953Kp.assemblyΩ10_153	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
959Kp.assemblyΩ10_153	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
964Kp.assemblyΩ12_30	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
AMB201Kp.assemblyΩ11_29	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
954Kp.assemblyΩ11_153	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
937Kp.assemblyΩ10_153	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
966Kp.assemblyΩ9_181	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
925Kp.assemblyΩ10_153	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
930Kp.assemblyΩ11_153	UniRef100_A0A1D3U004~K01952	99.9	1295	1	0	1	1295	1	1295	0.0	2580
975Kp.assemblyΩ2_502	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
965Kp.assemblyΩ2_502	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
967Kp.assemblyΩ11_139	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
953Kp.assemblyΩ1_557	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
959Kp.assemblyΩ9_49	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
964Kp.assemblyΩ1_312	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
AMB201Kp.assemblyΩ2_502	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
954Kp.assemblyΩ1_49	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
937Kp.assemblyΩ2_49	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
966Kp.assemblyΩ12_97	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
925Kp.assemblyΩ2_502	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
930Kp.assemblyΩ9_49	UniRef100_A6T634~K02364	99.6	1293	5	0	1	1293	8	1300	0.0	2566
975Kp.assemblyΩ6_99	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
965Kp.assemblyΩ13_99	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
967Kp.assemblyΩ8_99	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
953Kp.assemblyΩ13_99	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
959Kp.assemblyΩ13_99	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
964Kp.assemblyΩ14_99	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
AMB201Kp.assemblyΩ7_99	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
954Kp.assemblyΩ2_410	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
937Kp.assemblyΩ13_49	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
966Kp.assemblyΩ13_49	UniRef100_A0A0C7KLH8~K09800	99.8	1258	2	0	1	1258	1	1258	0.0	2462
925Kp.assemblyΩ13_99	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
930Kp.assemblyΩ6_119	UniRef100_A0A0C7KLH8~K09800	99.8	1258	3	0	1	1258	1	1258	0.0	2459
975Kp.assemblyΩ1_423	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
965Kp.assemblyΩ1_423	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
967Kp.assemblyΩ1_423	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
953Kp.assemblyΩ6_214	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
959Kp.assemblyΩ1_214	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
964Kp.assemblyΩ2_214	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
AMB201Kp.assemblyΩ1_423	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
954Kp.assemblyΩ2_214	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
937Kp.assemblyΩ1_214	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
966Kp.assemblyΩ1_155	UniRef100_A0A170L0U6~K00370	99.8	1247	3	0	1	1247	1	1247	0.0	2602
925Kp.assemblyΩ1_214	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
930Kp.assemblyΩ1_423	UniRef100_A0A170L0U6~K00370	99.8	1247	2	0	1	1247	1	1247	0.0	2604
975Kp.assemblyΩ1_87	UniRef100_A0A262W847~K00370	99.8	1246	3	0	1	1246	1	1246	0.0	2603
965Kp.assemblyΩ1_87	UniRef100_A0A262W847~K00370	99.8	1246	3	0	1	1246	1	1246	0.0	2603
967Kp.assemblyΩ1_87	UniRef100_A0A262W847~K00370	99.8	1246	3	0	1	1246	1	1246	0.0	2603
953Kp.assemblyΩ2_331	UniRef100_A0A262W847~K00370	99.8	1246	3	0	1	1246	1	1246	0.0	2603
959Kp.assemblyΩ1_550	UniRef100_A0A262W847~K00370	99.8	1246	3	0	1	1246	1	1246	0.0	2603
964Kp.assemblyΩ3_258	UniRef100_A0A262W847~K00370	99.8	1246	3	0	1	1246	1	1246	0.0	2603
AMB201Kp.assemblyΩ1_87	UniRef100_A0A262W847~K00370	99.8	1246	3	0	1	1246	1	1246	0.0	2603
954Kp.assemblyΩ3_195	UniRef100_A0A262W847~K00370	99.8	1246	3	0	1	1246	1	1246	0.0	2603
